MSE,Chi2pvalue,n,N,seed
4.05588744630188e-05,0.931238034523954,75,150,13
4.055327002435263e-05,0.9983003576285658,75,200,42
5.7771171557450097e-05,0.9859392369180622,75,200,67
5.5759650737886095e-05,0.9427492932313974,75,200,77
5.200936127454478e-05,0.9902701107802164,75,200,69
7.235232541212353e-05,0.9630572220981048,75,200,13
2.323992800084896e-05,0.9999174909786014,75,250,42
2.6713613213160947e-05,0.9935805767017408,75,250,67
6.935973831531799e-05,0.9262392209294952,75,250,77
3.53523939691623e-05,0.9984246028272702,75,250,69
3.63223718962793e-05,0.9983589144036372,75,250,13
2.932820379965744e-05,0.9998890321678028,75,300,42
5.43082883787596e-05,0.9427435893801442,75,300,67
2.602610991653e-05,0.9988205517645228,75,300,77
6.483995152576037e-05,0.9908644740768484,75,300,69
4.4088417551028816e-05,0.9983981382348366,75,300,13
3.2164240155296907e-05,0.99562693353098,75,350,42
4.744337383325085e-05,0.9897335028543104,75,350,67
6.022012268184886e-05,0.984669685297877,75,350,77
1.2391144772477235e-05,0.9999984233804604,75,350,69
2.8137249180912627e-05,0.999683905946002,75,350,13
8.392477826585294e-06,0.999999918808255,75,400,42
2.0224738445796385e-05,0.9999710173719202,75,400,67
1.635405773491537e-05,0.9999811307696042,75,400,77
2.2786876439987552e-05,0.9997397524942506,75,400,69
2.60295156739032e-05,0.9994091362861584,75,400,13
3.805432858603133e-05,0.9976916030047278,75,450,42
1.6700780181525493e-05,0.9999653162645163,75,450,67
2.983736422282905e-05,0.999250290605993,75,450,77
2.376811039944108e-05,0.9999247278220528,75,450,69
4.111839024820934e-05,0.9981395251212836,75,450,13
2.085240085998133e-05,0.9998778067107604,75,500,42
2.970509058115842e-05,0.998942201522179,75,500,67
4.251457863042181e-05,0.990307059449492,75,500,77
1.6940194867119657e-05,0.99863924603083,75,500,69
1.8864796521755323e-05,0.9998629035253712,75,500,13
7.921421931235616e-06,0.9999957585718612,75,1000,42
1.782366701861114e-05,0.9999806749740128,75,1000,67
1.254890583148138e-05,0.9999984467490308,75,1000,77
1.2031700980593574e-05,0.9999992105298656,75,1000,69
1.0567405943163987e-05,0.9999994493862988,75,1000,13
5.826603605093795e-06,0.9999999445716544,75,1500,42
9.993466685183796e-06,0.9999984545875596,75,1500,67
4.104372345321622e-06,0.999999984401555,75,1500,77
7.365568257665301e-06,0.9999999092592068,75,1500,69
6.743070341843696e-06,0.9999998652539716,75,1500,13
4.083351509723534e-06,0.999999996205569,75,2000,42
5.229665054122141e-06,0.999999984444585,75,2000,67
4.985693921954744e-06,0.9999999936709508,75,2000,77
7.699327388469589e-06,0.9999998588024468,75,2000,69
6.621490948804982e-06,0.999999939458572,75,2000,13
2.8525965814615413e-06,0.9999999994622494,75,2500,42
4.629656419393461e-06,0.9999999962645292,75,2500,67
5.95586105046878e-06,0.9999999604835228,75,2500,77
3.819466173739445e-06,0.9999999968993534,75,2500,69
5.361400191374315e-06,0.9999999745426305,75,2500,13
4.371099761453099e-06,0.9999999969146594,75,3000,42
3.248753947071916e-06,0.9999999915989444,75,3000,67
4.0640519245274485e-06,0.9999999846925746,75,3000,77
2.9527328843327425e-06,0.9999999995375451,75,3000,69
3.722392249410021e-06,0.999999999539959,75,3000,13
2.7997602924069792e-06,0.9999999998116794,75,3500,42
3.768051841517487e-06,0.9999999980876374,75,3500,67
2.720141108365418e-06,0.9999999996387926,75,3500,77
4.06483966606968e-06,0.9999999987364376,75,3500,69
4.39971875797411e-06,0.9999999978095012,75,3500,13
3.186023682469822e-06,0.9999999990000868,75,4000,42
5.174585271906665e-06,0.9999999844168996,75,4000,67
6.726635060171624e-06,0.9999999518840476,75,4000,77
1.630959416514223e-06,0.9999999999989172,75,4000,69
3.5674115799567213e-06,0.9999999996982768,75,4000,13
9.999340779004276e-07,0.9999999999997056,75,4500,42
9.619928410043728e-07,0.9999999999833318,75,4500,67
1.2564089421734344e-06,0.9999999999995364,75,4500,77
1.162953784776417e-06,0.9999999999995884,75,4500,69
2.1001612399618486e-06,0.9999999999648972,75,4500,13
3.057876304822166e-06,0.9999999998230285,75,5000,42
3.449779504140502e-06,0.9999999974816156,75,5000,67
2.8183796114487367e-06,0.9999999999277164,75,5000,77
4.186260904921643e-06,0.9999999918980116,75,5000,69
6.836789891742435e-06,0.999999949694064,75,5000,13
2.574457793306475e-06,0.9999999998679172,75,5500,42
2.0679728230781423e-06,0.9999999998689428,75,5500,67
2.55729867947082e-06,0.9999999999613468,75,5500,77
2.3170285137508646e-06,0.9999999999009578,75,5500,69
1.8414383429796049e-06,0.9999999999926568,75,5500,13
4.702547339125624e-06,0.9999999905219704,75,6000,42
1.6565692519444704e-06,0.9999999999968756,75,6000,67
2.659829784478786e-06,0.9999999998426023,75,6000,77
1.047582681286273e-06,0.9999999999997904,75,6000,69
1.5260757262470595e-06,0.9999999999958992,75,6000,13
1.8292016915616564e-06,0.9999999999957808,75,6500,42
2.205343180437287e-06,0.999999999937594,75,6500,67
1.6297131248095386e-06,0.9999999999756134,75,6500,77
1.1221669256701646e-06,0.9999999999916578,75,6500,69
2.0569950075929736e-06,0.9999999999175868,75,6500,13
2.5805573529715538e-06,0.999999999950238,75,7000,42
1.6057767596802615e-06,0.9999999999880383,75,7000,67
8.75595120611995e-07,0.9999999999995842,75,7000,77
1.9517268870460825e-06,0.9999999999914954,75,7000,69
4.489942801667806e-07,0.9999999999999984,75,7000,13
1.0283901893232645e-06,0.9999999999998485,75,7500,42
3.031703272281096e-06,0.9999999995748732,75,7500,67
1.002137835490624e-06,0.9999999999998624,75,7500,77
1.6040490997038926e-06,0.9999999999926114,75,7500,69
2.2987130536413305e-06,0.9999999998856486,75,7500,13
1.0770172957432995e-06,0.9999999999953244,75,8000,42
8.52472828647943e-07,0.9999999999984044,75,8000,67
2.405314121546853e-06,0.9999999999251548,75,8000,77
8.021210063176714e-07,0.9999999999999868,75,8000,69
1.7089868649047968e-06,0.9999999999948282,75,8000,13
1.7238781406288506e-06,0.9999999999833408,75,8500,42
1.8403536855343607e-06,0.9999999998281532,75,8500,67
1.617579108395184e-06,0.9999999999777868,75,8500,77
1.553048663712295e-06,0.999999999998744,75,8500,69
1.2932371252998988e-06,0.9999999999980952,75,8500,13
1.1400044279134344e-06,0.9999999999999208,75,9000,42
8.626459757307502e-07,0.9999999999988044,75,9000,67
1.375972131058098e-06,0.9999999999983294,75,9000,77
2.02492770294234e-06,0.9999999999658542,75,9000,69
8.227914639309409e-07,0.9999999999998248,75,9000,13
7.133953356560652e-07,0.9999999999999764,75,9500,42
1.3099363018649325e-06,0.9999999999897428,75,9500,67
1.5602963823286491e-06,0.999999999988648,75,9500,77
1.573180519666042e-06,0.9999999999924124,75,9500,69
1.3194784110454664e-06,0.9999999999961858,75,9500,13
1.0734366126083973e-06,0.9999999999997876,75,10000,42
1.5701629906706735e-06,0.9999999999728229,75,10000,67
7.093824729033732e-07,0.999999999999624,75,10000,77
9.017246234436556e-07,0.999999999999736,75,10000,69
2.572282618304614e-06,0.9999999999368576,75,10000,13
0.0023305776102627,0.0,80,5,42
0.0016677343429367,0.0,80,5,67
0.0024806703071984,0.0,80,5,77
0.0018197365681419,0.0,80,5,69
0.0016783926087409,0.0,80,5,13
0.0012645465190109,0.0,80,10,42
0.0012240902183933,0.0,80,10,67
0.0023435001391053,0.0,80,10,77
0.0011050728548907,0.0,80,10,69
0.0013704859500704,0.0,80,10,13
0.0004145197371337,0.0,80,15,42
0.0005387447966781,0.0,80,15,67
0.0004176983984182,0.0,80,15,77
0.0006326551811781,0.0,80,15,69
0.0009474528974641,0.0,80,15,13
0.0003638307542418,0.0,80,20,42
0.0007135013401925,0.0,80,20,67
0.0005914202038473,0.0,80,20,77
0.0004217986311027,0.0,80,20,69
0.0006779294520038,0.0,80,20,13
0.0003268370353145,0.0,80,25,42
0.0006263325860362,0.0,80,25,67
0.000820228132365,0.0,80,25,77
0.0005719616422983,0.0,80,25,69
0.0004306618154462,0.002756143826133,80,25,13
0.0005529722697585,0.0,80,30,42
0.0003610469345741,0.0,80,30,67
0.0008221952209469,0.0,80,30,77
0.0002672366061067,0.0,80,30,69
0.0002151475289514,0.0,80,30,13
0.0003805015626466,0.0003326696177861,80,35,42
0.0002639318819764,0.0835729019432376,80,35,67
0.000357892996633,0.0,80,35,77
0.0003016595716003,0.0,80,35,69
0.0005393723911904,4.325540706062725e-05,80,35,13
0.0003630132824427,0.0,80,40,42
0.0002731513433327,0.0,80,40,67
0.0003790533701693,0.0,80,40,77
0.0002038945868253,0.0,80,40,69
0.0002411727866019,0.0,80,40,13
0.0001216872055914,0.545235651265163,80,45,42
0.0002742790580751,0.0,80,45,67
0.0003634318016466,0.0,80,45,77
0.0002816301602296,0.0,80,45,69
0.0002581361592258,0.0,80,45,13
0.0001907662226044,0.2209621817561807,80,50,42
0.0002180237373473,0.044576524228838,80,50,67
0.0002713929104247,1.259142706766525e-07,80,50,77
0.0002637510927462,0.0611280297476071,80,50,69
0.0002702161965291,4.473077830891015e-05,80,50,13
0.0001802711223734,0.0,80,60,42
5.802453316689125e-05,0.8416714960916893,80,60,67
0.0002385559326703,0.000131994150578,80,60,77
7.635124226016825e-05,0.7744434617288427,80,60,69
0.0002213118548262,0.0,80,60,13
0.0001515126683287,0.2149582538544459,80,70,42
0.0002004254118596,0.0,80,70,67
0.0002482441917225,4.102320882903854e-05,80,70,77
0.0004972668974004,0.0,80,70,69
0.0002095062833415,0.2651387117058283,80,70,13
0.0001281624832718,0.5993926142057191,80,80,42
0.0002220499092074,0.0020087765856777,80,80,67
0.0001453155544005,0.0,80,80,77
8.868742670814164e-05,0.3304672074119459,80,80,69
0.0002522325861235,0.2013995174871067,80,80,13
8.82415465861815e-05,0.842484277243384,80,90,42
5.215005997387314e-05,0.9922737816424868,80,90,67
0.0001619253559593,0.0168324509014313,80,90,77
0.0001535605798935,0.1595689258545883,80,90,69
0.0001639065818551,0.0,80,90,13
0.0001023311619067,0.7602625099682975,80,100,42
0.0001400774303921,0.4559840462072063,80,100,67
0.0001222536862949,0.4032983335913224,80,100,77
9.639851200944817e-05,0.6010324606770978,80,100,69
6.999601639184263e-05,0.8659958408070751,80,100,13
6.753587475743742e-05,0.9620068146462272,80,150,42
0.0001131904015815,0.1311456610109362,80,150,67
6.878705271377232e-05,0.8275521051254788,80,150,77
9.409248794780048e-05,0.7732062796005182,80,150,69
4.227082492447975e-05,0.9904383203949622,80,150,13
3.4246165773820497e-05,0.9990659144706308,80,200,42
5.306047330889972e-05,0.997985393985496,80,200,67
6.44043774048923e-05,0.8090299292024714,80,200,77
4.687079768939688e-05,0.9398904817975056,80,200,69
7.597831696868997e-05,0.7067491193174968,80,200,13
3.362780718853109e-05,0.9963330015504674,80,250,42
3.719064081878009e-05,0.996749245308614,80,250,67
6.963735258002321e-05,0.9608496934780244,80,250,77
4.017231808437165e-05,0.9967672288672976,80,250,69
3.747391023302653e-05,0.9912386056228112,80,250,13
6.513746707578134e-05,0.9829958345309744,80,300,42
3.450520892826161e-05,0.9997956924811724,80,300,67
4.992775473698355e-05,0.9417179037418856,80,300,77
4.687323070471028e-05,0.9878710965373226,80,300,69
4.593984785391805e-05,0.9879932110931924,80,300,13
2.250852074157071e-05,0.9996767107582192,80,350,42
2.388097830348654e-05,0.9998328975718016,80,350,67
4.2266534201263016e-05,0.9545363169745424,80,350,77
5.703945791965416e-05,0.6272052988094632,80,350,69
3.350009326440041e-05,0.998962605905678,80,350,13
1.6201674566491867e-05,0.9999612397763904,80,400,42
2.2004029461371417e-05,0.9994488935191024,80,400,67
2.950255519784992e-05,0.99571909114292,80,400,77
2.410228882128576e-05,0.9998196987887418,80,400,69
2.638831949264426e-05,0.9988548694107096,80,400,13
1.950266485363325e-05,0.9999492954215832,80,450,42
3.098817507146386e-05,0.9994227742753846,80,450,67
1.5527777032401888e-05,0.9995854903577912,80,450,77
2.6179902515983065e-05,0.999048543522584,80,450,69
1.7224456517703282e-05,0.9997639631852604,80,450,13
2.1037711655064213e-05,0.9999143562373476,80,500,42
2.414222998793908e-05,0.9975892474965404,80,500,67
2.402031703959849e-05,0.9993910914024912,80,500,77
1.9670432799437148e-05,0.9994260658347496,80,500,69
1.838241476985665e-05,0.9989242918648312,80,500,13
9.64902124043636e-06,0.9999947566017778,80,1000,42
1.663508523092131e-05,0.9999928421246398,80,1000,67
9.21752767718032e-06,0.999999321514322,80,1000,77
9.63420675852813e-06,0.999999729387022,80,1000,69
9.33679969422192e-06,0.9999998337958056,80,1000,13
1.2907927855138998e-05,0.999992815956216,80,1500,42
6.210116199199361e-06,0.9999999891775956,80,1500,67
7.317391341872293e-06,0.9999992538832873,80,1500,77
5.276843528387096e-06,0.9999999963236336,80,1500,69
6.733391187035074e-06,0.9999999816138349,80,1500,13
8.427950170314532e-06,0.999999720989886,80,2000,42
3.7053659918571102e-06,0.9999999995728814,80,2000,67
7.156115937017855e-06,0.9999999830542324,80,2000,77
3.017376908327452e-06,0.9999999999601258,80,2000,69
3.7004399038876937e-06,0.9999999926256384,80,2000,13
6.317193363167648e-06,0.9999999619495052,80,2500,42
2.4640138833967974e-06,0.999999999953088,80,2500,67
3.5485360410967483e-06,0.9999999992061988,80,2500,77
3.234316486492902e-06,0.9999999991505238,80,2500,69
3.252773453611689e-06,0.9999999987169216,80,2500,13
1.8463013536383405e-06,0.99999999999974,80,3000,42
5.031526784469566e-06,0.999999880505199,80,3000,67
4.092716661062779e-06,0.9999999953298638,80,3000,77
2.668138649704076e-06,0.999999999884511,80,3000,69
3.734728539177721e-06,0.9999999998272032,80,3000,13
3.0692216817568616e-06,0.9999999996930492,80,3500,42
4.370404072172258e-06,0.999999996303545,80,3500,67
5.3426155688889975e-06,0.9999999801407896,80,3500,77
2.5137845505182457e-06,0.9999999999471136,80,3500,69
2.943682473860463e-06,0.9999999988419476,80,3500,13
2.6723264707131898e-06,0.999999999794015,80,4000,42
2.5301485256658025e-06,0.9999999998275648,80,4000,67
6.952149909448284e-06,0.9999999402309924,80,4000,77
1.5126683726808696e-06,0.9999999999970612,80,4000,69
3.916259141168788e-06,0.9999999989415104,80,4000,13
1.38519896438267e-06,0.999999999999485,80,4500,42
3.14476175106289e-06,0.9999999996158846,80,4500,67
2.0440041147665565e-06,0.999999999975365,80,4500,77
2.486733945904337e-06,0.999999999746262,80,4500,69
2.330243610933288e-06,0.9999999999857232,80,4500,13
1.687819397534282e-06,0.9999999999927708,80,5000,42
3.594195713696286e-06,0.9999999995873275,80,5000,67
2.8971508416059808e-06,0.999999999954785,80,5000,77
1.3898554313542089e-06,0.999999999934352,80,5000,69
2.7085292560662043e-06,0.9999999996505572,80,5000,13
1.0454585081694333e-06,0.999999999999987,80,5500,42
9.384511636746344e-07,0.999999999999118,80,5500,67
1.5342803844108235e-06,0.9999999999978276,80,5500,77
2.6967184805354265e-06,0.999999999899546,80,5500,69
2.3501402148320758e-06,0.9999999999549134,80,5500,13
2.055294651430107e-06,0.9999999999824432,80,6000,42
2.418212269075011e-06,0.9999999999597556,80,6000,67
1.952158156809778e-06,0.9999999999961312,80,6000,77
1.908867408172065e-06,0.9999999999951038,80,6000,69
2.3395684419093434e-06,0.9999999999760224,80,6000,13
1.9036932576871784e-06,0.9999999999862752,80,6500,42
1.3659398001803114e-06,0.999999999997981,80,6500,67
3.60561083919416e-06,0.9999999974082644,80,6500,77
1.9543537058390187e-06,0.9999999999781228,80,6500,69
6.257309975292055e-07,0.9999999999999984,80,6500,13
2.459847209532514e-06,0.9999999999001478,80,7000,42
1.844166603885537e-06,0.9999999999800196,80,7000,67
8.460233851152424e-07,0.9999999999998204,80,7000,77
1.731662523919788e-06,0.9999999999894856,80,7000,69
3.10688874513837e-06,0.999999999390653,80,7000,13
1.3121338179770354e-06,0.9999999999997228,80,7500,42
1.3273883115953397e-06,0.9999999999977264,80,7500,67
1.1175464086125146e-06,0.9999999999998556,80,7500,77
1.7508856097797703e-06,0.999999999995058,80,7500,69
1.0944262248454891e-06,0.999999999999514,80,7500,13
1.3983490667749944e-06,0.999999999995928,80,8000,42
1.1755527135993623e-06,0.9999999999990444,80,8000,67
1.463038966086452e-06,0.9999999999934668,80,8000,77
1.3899081296999465e-06,0.999999999999761,80,8000,69
2.0011309628542904e-06,0.9999999999497388,80,8000,13
7.346713026375189e-07,0.9999999999999916,80,8500,42
1.3975688647360222e-06,0.99999999999756,80,8500,67
1.956228106407966e-06,0.999999999968822,80,8500,77
1.57744333383729e-06,0.99999999999885,80,8500,69
9.556480213620613e-07,0.9999999999999828,80,8500,13
1.0548076544062796e-06,0.9999999999998757,80,9000,42
1.5995917888504236e-06,0.999999999986059,80,9000,67
1.1717524970463898e-06,0.9999999999993282,80,9000,77
1.2906440165270251e-06,0.999999999997438,80,9000,69
2.310807843088099e-06,0.9999999999942756,80,9000,13
9.016700842305716e-07,0.9999999999999865,80,9500,42
1.4320612384078506e-06,0.9999999999983538,80,9500,67
1.7999864887231536e-06,0.9999999999924798,80,9500,77
8.107698026516845e-07,0.9999999999999756,80,9500,69
9.699544009245945e-07,0.9999999999999718,80,9500,13
1.2513123723855586e-06,0.9999999999986752,80,10000,42
9.77109797373037e-07,0.999999999999632,80,10000,67
8.340986852398824e-07,0.9999999999998832,80,10000,77
1.1327512417309158e-06,0.9999999999999732,80,10000,69
1.420964145112956e-06,0.999999999997514,80,10000,13
0.0012576227281794,0.0,85,5,42
0.0023720739469174,0.0,85,5,67
0.0015129234949265,0.0,85,5,77
0.0019032486221255,0.0,85,5,69
0.0017114458318412,0.0,85,5,13
0.0012671363768001,0.0,85,10,42
0.0010518665561883,0.0,85,10,67
0.0010837986566789,0.0,85,10,77
0.0008225339458424,0.0,85,10,69
0.0012516952265083,0.0,85,10,13
0.0006907190022833,0.0,85,15,42
0.0006291884410181,0.0,85,15,67
0.0005213931138885,0.0,85,15,77
0.0008189658965272,0.0,85,15,69
0.0005395009190278,0.0,85,15,13
0.0007718112895093,0.0,85,20,42
0.0002106599119778,0.0,85,20,67
0.0004340734046774,0.0,85,20,77
0.0004587722026743,0.0,85,20,69
0.0005894302121832,0.0,85,20,13
0.0001872652176659,0.0,85,25,42
0.0004465244261929,0.0,85,25,67
0.0006928627753936,0.0,85,25,77
0.0002584474714864,0.0,85,25,69
0.0002938152074936,0.1443144290838868,85,25,13
0.0005331548337554,0.0,85,30,42
0.0003571094619836,0.0,85,30,67
0.0007209028058032,0.0,85,30,77
0.0003912654490914,0.0,85,30,69
0.0004368722319807,0.0,85,30,13
0.0002996394497309,0.0,85,35,42
0.0001873730774127,0.0501579367438789,85,35,67
0.0005500390413711,0.0,85,35,77
0.0002936280383316,0.0,85,35,69
0.0003092011597967,2.525941687137045e-05,85,35,13
0.0002729795673511,0.0,85,40,42
0.0001561746884072,0.0,85,40,67
0.0002632393808765,0.0,85,40,77
0.0002787733791459,0.0,85,40,69
0.0002108780529769,0.0,85,40,13
0.0001932096855575,0.0193849439849339,85,45,42
0.0001191191281791,0.5999787014134614,85,45,67
0.0003317108090104,0.0001701086617743,85,45,77
0.0001774189873947,0.0,85,45,69
0.0002098126606767,0.024265294867319,85,45,13
0.0001069625638999,0.0,85,50,42
0.0001363271507582,0.0,85,50,67
0.0001834673871366,0.0016685859604379,85,50,77
0.0002052225112723,0.0131896107309071,85,50,69
0.0002559253275926,0.0,85,50,13
0.000109101545411,0.0,85,60,42
0.0001389854855258,0.0891638181194406,85,60,67
0.0001900585072699,0.0,85,60,77
5.167406341747394e-05,0.9848439616217652,85,60,69
0.0001224313782037,0.0,85,60,13
0.0001117769458829,0.2303027087121838,85,70,42
0.0001362940223743,0.0,85,70,67
0.0002158595061747,0.0,85,70,77
0.0002369813055683,0.0,85,70,69
0.0001646000707074,0.0,85,70,13
7.007541704263179e-05,0.973861302664486,85,80,42
0.0001520399054181,0.0,85,80,67
0.0001721615354895,0.0968732687285455,85,80,77
0.000105931452743,0.5759735271018025,85,80,69
0.0001693813135187,0.1022090765153739,85,80,13
8.648208329577318e-05,0.7529768438038013,85,90,42
4.527463215406472e-05,0.9745061967716376,85,90,67
0.0001487088361482,0.2279057723021471,85,90,77
0.0001212219264049,0.3265271552120347,85,90,69
0.0001609229475332,0.0140833931064339,85,90,13
8.085422646660554e-05,0.941616279501697,85,100,42
3.456766836014942e-05,0.9995777074178832,85,100,67
0.0001460029255195,0.0589696936017282,85,100,77
9.324882859062288e-05,0.8124183010689441,85,100,69
9.522121903628212e-05,0.8327300451694097,85,100,13
8.105066381220104e-05,0.3138677270676253,85,150,42
3.6356706908352095e-05,0.9938013769521828,85,150,67
5.550575926539201e-05,0.8114831983590471,85,150,77
9.911862203013225e-05,0.5983178162672378,85,150,69
6.73555637765162e-05,0.8592324712880872,85,150,13
5.800424943287215e-05,0.9956471043833648,85,200,42
3.0990777913347284e-05,0.998877790337251,85,200,67
6.534008857376182e-05,0.9692216293437136,85,200,77
5.008582759083944e-05,0.7559767975203866,85,200,69
6.754954808480557e-05,0.8211782477534628,85,200,13
3.721180988886781e-05,0.98395854803348,85,250,42
5.634998559981204e-05,0.972353524599688,85,250,67
5.347049450905992e-05,0.9872588181219124,85,250,77
4.234881259698328e-05,0.9860482658740164,85,250,69
3.242321637391548e-05,0.9886919624419688,85,250,13
2.753178198142844e-05,0.9990288143385484,85,300,42
2.948434059527279e-05,0.9963208075471188,85,300,67
6.336058105981503e-05,0.9259567331253202,85,300,77
2.9447381845237925e-05,0.997572840931084,85,300,69
6.53133987297265e-05,0.9775776565120966,85,300,13
4.700225740196679e-05,0.9930747885300452,85,350,42
2.9649780743503136e-05,0.9935307329490576,85,350,67
1.7092348196351216e-05,0.9995366995222538,85,350,77
5.0524982418503705e-05,0.9557888954959408,85,350,69
2.8851736126236317e-05,0.9990078990516362,85,350,13
2.4921980841175065e-05,0.9998530467974974,85,400,42
1.2951709516686382e-05,0.999981278522485,85,400,67
2.723321188269894e-05,0.999214475046802,85,400,77
2.4568349540613223e-05,0.999359424526816,85,400,69
1.797291559398613e-05,0.9999802248760048,85,400,13
2.5277933512552312e-05,0.9993551093253464,85,450,42
3.0741504627040494e-05,0.9979618989555998,85,450,67
3.43801270168021e-05,0.9963142522284896,85,450,77
3.490099975941988e-05,0.9952487787063902,85,450,69
3.5358534080283555e-05,0.9973560307766614,85,450,13
1.5669882354462642e-05,0.9999890413598336,85,500,42
2.27382224043614e-05,0.9999137626780789,85,500,67
3.316377863769746e-05,0.9980561979588062,85,500,77
1.043213165478739e-05,0.9999997520859528,85,500,69
1.802619958486948e-05,0.9994932412561324,85,500,13
1.2433093678589604e-05,0.999969231999935,85,1000,42
1.4845669230263384e-05,0.9998570105639248,85,1000,67
7.934251063510135e-06,0.9999997765111552,85,1000,77
7.072282007856807e-06,0.9999999318843924,85,1000,69
1.818592098530597e-05,0.999959045331659,85,1000,13
1.1253726922677888e-05,0.999994401037678,85,1500,42
7.767547517000825e-06,0.9999999742695124,85,1500,67
9.967410900998602e-06,0.999997608628696,85,1500,77
2.6068937758382263e-06,0.9999999999775347,85,1500,69
1.3688871768093848e-05,0.9999859783948656,85,1500,13
5.002625425279919e-06,0.9999999976363064,85,2000,42
5.001539457791801e-06,0.9999999938602094,85,2000,67
6.324143219757295e-06,0.9999999693798688,85,2000,77
3.4522176954388203e-06,0.999999999639492,85,2000,69
8.663040251753314e-06,0.999999962286026,85,2000,13
5.465610921205472e-06,0.999999994724488,85,2500,42
3.6740138944647006e-06,0.9999999995864156,85,2500,67
2.8502426932639003e-06,0.9999999997385124,85,2500,77
3.665854149329788e-06,0.9999999995976854,85,2500,69
6.4428796482212565e-06,0.999999966178954,85,2500,13
1.9771605443374447e-06,0.9999999999930268,85,3000,42
4.260887326723908e-06,0.999999995994896,85,3000,67
1.7777263253300462e-06,0.999999999967251,85,3000,77
3.49712788945114e-06,0.999999998363718,85,3000,69
5.396328985660405e-06,0.9999999899499418,85,3000,13
1.612586824174886e-06,0.9999999999995428,85,3500,42
1.9939964714162518e-06,0.9999999999872168,85,3500,67
2.834350846965668e-06,0.9999999998605082,85,3500,77
3.371029971088433e-06,0.9999999999579984,85,3500,69
3.279488897405465e-06,0.9999999992060572,85,3500,13
2.5827368809018303e-06,0.9999999999176228,85,4000,42
2.1021682228363905e-06,0.9999999999589204,85,4000,67
5.983298323509369e-06,0.9999999028293668,85,4000,77
2.091503307382568e-06,0.9999999999984576,85,4000,69
1.078894971443639e-06,0.9999999999991964,85,4000,13
1.2902420520374774e-06,0.9999999999999164,85,4500,42
1.9256170251048805e-06,0.9999999999780764,85,4500,67
3.2094239328222675e-06,0.9999999994679442,85,4500,77
1.219590925617233e-06,0.9999999999979527,85,4500,69
2.32523019727618e-06,0.9999999999920642,85,4500,13
8.079399098153855e-07,0.9999999999999972,85,5000,42
1.4383609969342947e-06,0.9999999999953813,85,5000,67
3.943314127110761e-06,0.9999999989328202,85,5000,77
2.594210545453394e-06,0.9999999999765028,85,5000,69
3.751897484879092e-06,0.9999999974228276,85,5000,13
2.32402938546824e-06,0.9999999999932804,85,5500,42
2.799083897119573e-06,0.9999999999518984,85,5500,67
2.1330125463310897e-06,0.9999999999946152,85,5500,77
3.0521749956202308e-06,0.999999999921366,85,5500,69
1.7615287242696872e-06,0.9999999999979746,85,5500,13
1.4453273116999103e-06,0.9999999999999428,85,6000,42
1.9584368476688897e-06,0.9999999999893638,85,6000,67
9.42483966916506e-07,0.999999999999976,85,6000,77
1.5074603286402958e-06,0.9999999999997884,85,6000,69
1.9984101779261837e-06,0.9999999999883118,85,6000,13
1.3575508414368515e-06,0.9999999999982816,85,6500,42
1.679537159968834e-06,0.9999999999951444,85,6500,67
2.840710615627156e-06,0.9999999999491626,85,6500,77
1.4891994722841445e-06,0.9999999999715716,85,6500,69
1.3797493864476128e-06,0.999999999999828,85,6500,13
1.4733186220744611e-06,0.9999999999975576,85,7000,42
1.384901221217484e-06,0.9999999999925372,85,7000,67
8.76596672152144e-07,0.9999999999999492,85,7000,77
1.4878235949679196e-06,0.9999999999998084,85,7000,69
1.8557412550230883e-06,0.9999999999983896,85,7000,13
1.4177353849534178e-06,0.9999999999963296,85,7500,42
1.5732398709864315e-06,0.9999999999770623,85,7500,67
6.261719641343924e-07,0.9999999999999972,85,7500,77
1.5717718270796166e-06,0.9999999999908348,85,7500,69
7.969910347289369e-07,0.9999999999999848,85,7500,13
1.515514538326861e-06,0.999999999999389,85,8000,42
1.157690018535632e-06,0.9999999999996008,85,8000,67
1.6267967062386415e-06,0.999999999997018,85,8000,77
1.189507352178544e-06,0.9999999999998964,85,8000,69
1.056035478772645e-06,0.9999999999999292,85,8000,13
1.2894414467881314e-06,0.999999999999894,85,8500,42
1.1344981181243428e-06,0.9999999999995844,85,8500,67
8.263423054916933e-07,0.999999999999847,85,8500,77
1.6294238287963904e-06,0.999999999999465,85,8500,69
8.824661425948457e-07,0.9999999999999925,85,8500,13
1.600072343552761e-06,0.9999999999992244,85,9000,42
1.3467671791272364e-06,0.9999999999960104,85,9000,67
1.421945131678217e-06,0.9999999999993324,85,9000,77
7.961367377550767e-07,0.9999999999998288,85,9000,69
3.242176974761261e-07,1.0,85,9000,13
7.542330964484684e-07,0.9999999999999978,85,9500,42
8.702686013769048e-07,0.99999999999999,85,9500,67
9.36021197819425e-07,0.9999999999999568,85,9500,77
1.4431487189602551e-06,0.999999999997457,85,9500,69
1.0201363598301802e-06,0.999999999999933,85,9500,13
2.626745094824842e-06,0.9999999999701932,85,10000,42
6.350727615919561e-07,0.9999999999999976,85,10000,67
8.638779897384068e-07,0.9999999999999708,85,10000,77
1.4201329694478403e-06,0.9999999999998754,85,10000,69
7.010076670339143e-07,0.9999999999999984,85,10000,13
0.0046533890614773,0.0,90,5,42
0.00406745033764,0.0,90,5,67
